sep=,
"Input","Match type","Approved symbol","Approved name","HGNC ID","Location"
"FAM110C","Approved symbol","FAM110C","family with sequence similarity 110 member C","HGNC:33340","2p25.3"
"DDX53","Approved symbol","DDX53","DEAD-box helicase 53","HGNC:20083","Xp22.11"
"ATL3","Approved symbol","ATL3","atlastin GTPase 3","HGNC:24526","11q13.1"
"NDUFA12","Approved symbol","NDUFA12","NADH:ubiquinone oxidoreductase subunit A12","HGNC:23987","12q22"
"SMIM10","Approved symbol","SMIM10","small integral membrane protein 10","HGNC:41913","Xq26.3"
"DYNLT2","Approved symbol","DYNLT2","dynein light chain Tctex-type 2","HGNC:11695","6q27"
"UBE2G2","Approved symbol","UBE2G2","ubiquitin conjugating enzyme E2 G2","HGNC:12483","21q22.3"
"SATL1","Approved symbol","SATL1","spermidine/spermine N1-acetyl transferase like 1","HGNC:27992","Xq21.1"
"OSBP2","Approved symbol","OSBP2","oxysterol binding protein 2","HGNC:8504","22q12.2"
"TRARG1","Approved symbol","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1 (gene/pseudogene)","HGNC:29592","17p13.3"
"PRR23B","Approved symbol","PRR23B","proline rich 23B","HGNC:33764","3q23"
"ZBTB7C","Approved symbol","ZBTB7C","zinc finger and BTB domain containing 7C","HGNC:31700","18q21.1"
"APOO","Approved symbol","APOO","apolipoprotein O","HGNC:28727","Xp22.11"
"PRR16","Approved symbol","PRR16","proline rich 16","HGNC:29654","5q23.1"
"TMED9","Approved symbol","TMED9","transmembrane p24 trafficking protein 9","HGNC:24878","5q35.3"
"DRD1","Approved symbol","DRD1","dopamine receptor D1","HGNC:3020","5q35.2"
"TMEM186","Approved symbol","TMEM186","transmembrane protein 186","HGNC:24530","16p13.2"
"SDR42E1","Approved symbol","SDR42E1","short chain dehydrogenase/reductase family 42E, member 1","HGNC:29834","16q23.3"
"RBM33","Approved symbol","RBM33","RNA binding motif protein 33","HGNC:27223","7q36.3"
"ARMCX2","Approved symbol","ARMCX2","armadillo repeat containing X-linked 2","HGNC:16869","Xq22.1"
"BTBD6","Approved symbol","BTBD6","BTB domain containing 6","HGNC:19897","14q32.33"
"SRY","Approved symbol","SRY","sex determining region Y","HGNC:11311","Yp11.2"
"H1-10","Approved symbol","H1-10","H1.10 linker histone","HGNC:4722","3q21.3"
"RBM43","Approved symbol","RBM43","RNA binding motif protein 43","HGNC:24790","2q23.3"
"SUMO3","Approved symbol","SUMO3","small ubiquitin like modifier 3","HGNC:11124","21q22.3"
"IMMP2L","Approved symbol","IMMP2L","inner mitochondrial membrane peptidase subunit 2","HGNC:14598","7q31.1"
"TCEAL2","Approved symbol","TCEAL2","transcription elongation factor A like 2","HGNC:29818","Xq22.1"
"CLCNKB","Approved symbol","CLCNKB","chloride voltage-gated channel Kb","HGNC:2027","1p36.13"
"DMRTC1B","Approved symbol","DMRTC1B","DMRT like family C1B","HGNC:31686","Xq13.1"
"JAG2","Approved symbol","JAG2","jagged canonical Notch ligand 2","HGNC:6189","14q32.33"
"FMNL1","Approved symbol","FMNL1","formin like 1","HGNC:1212","17q21.31"
"NUTM2A","Approved symbol","NUTM2A","NUT family member 2A","HGNC:23438","10q23.2"
"PTRHD1","Approved symbol","PTRHD1","peptidyl-tRNA hydrolase domain containing 1","HGNC:33782","2p23.3"
"LCN12","Approved symbol","LCN12","lipocalin 12","HGNC:28733","9q34.3"
"OR6A2","Approved symbol","OR6A2","olfactory receptor family 6 subfamily A member 2","HGNC:15301","11p15.4"
"WT1","Approved symbol","WT1","WT1 transcription factor","HGNC:12796","11p13"
"ZFP90","Approved symbol","ZFP90","ZFP90 zinc finger protein","HGNC:23329","16q22.1"
"AQP12A","Approved symbol","AQP12A","aquaporin 12A","HGNC:19941","2q37.3"
"FAM227A","Approved symbol","FAM227A","family with sequence similarity 227 member A","HGNC:44197","22q13.1"
"OR6C70","Approved symbol","OR6C70","olfactory receptor family 6 subfamily C member 70","HGNC:31299","12q13.2"
"MUC6","Approved symbol","MUC6","mucin 6, oligomeric mucus/gel-forming (gene/pseudogene)","HGNC:7517","11p15.5"
"NOC4L","Approved symbol","NOC4L","nucleolar complex associated 4 homolog","HGNC:28461","12q24.33"
"USP18","Approved symbol","USP18","ubiquitin specific peptidase 18","HGNC:12616","22q11.21"
"NDUFA6","Approved symbol","NDUFA6","NADH:ubiquinone oxidoreductase subunit A6","HGNC:7690","22q13.2"
"CHRM5","Approved symbol","CHRM5","cholinergic receptor muscarinic 5","HGNC:1954","15q14"
"SORCS2","Approved symbol","SORCS2","sortilin related VPS10 domain containing receptor 2","HGNC:16698","4p16.1"
"TMEM121","Approved symbol","TMEM121","transmembrane protein 121","HGNC:20511","14q32.33"
"TMEM106A","Approved symbol","TMEM106A","transmembrane protein 106A","HGNC:28288","17q21.31"
"SIVA1","Approved symbol","SIVA1","SIVA1 apoptosis inducing factor","HGNC:17712","14q32.33"
"BRI3BP","Approved symbol","BRI3BP","BRI3 binding protein","HGNC:14251","12q24.31"
"IFNE","Approved symbol","IFNE","interferon epsilon","HGNC:18163","9p21.3"
"SLC22A10","Approved symbol","SLC22A10","solute carrier family 22 member 10 (gene/pseudogene)","HGNC:18057","11q12.3"
"DGAT1","Approved symbol","DGAT1","diacylglycerol O-acyltransferase 1","HGNC:2843","8q24.3"
"RFX6","Approved symbol","RFX6","regulatory factor X6","HGNC:21478","6q22.1"
"ROBO2","Approved symbol","ROBO2","roundabout guidance receptor 2","HGNC:10250","3p12.3"
"AP3M1","Approved symbol","AP3M1","adaptor related protein complex 3 subunit mu 1","HGNC:569","10q22.2"
"F8","Approved symbol","F8","coagulation factor VIII","HGNC:3546","Xq28"
"NT5C1B","Approved symbol","NT5C1B","5'-nucleotidase, cytosolic IB","HGNC:17818","2p24.2"
"CA13","Approved symbol","CA13","carbonic anhydrase 13","HGNC:14914","8q21.2"
"UBOX5","Approved symbol","UBOX5","U-box domain containing 5","HGNC:17777","20p13"
"MAFF","Approved symbol","MAFF","MAF bZIP transcription factor F","HGNC:6780","22q13.1"
"BRF1","Approved symbol","BRF1","BRF1 general transcription factor IIIB subunit","HGNC:11551","14q32.33"
"BRF1","Previous symbol","ZFP36L1","ZFP36 ring finger protein like 1","HGNC:1107","14q24.1"
"LRRC14B","Approved symbol","LRRC14B","leucine rich repeat containing 14B","HGNC:37268","5p15.33"
"SEMA4B","Approved symbol","SEMA4B","semaphorin 4B","HGNC:10730","15q26.1"
"MROH2A","Approved symbol","MROH2A","maestro heat like repeat family member 2A","HGNC:27936","2q37.1"
"SPDYE16","Approved symbol","SPDYE16","speedy/RINGO cell cycle regulator family member E16","HGNC:51512","7q11.23"
"CIB1","Approved symbol","CIB1","calcium and integrin binding 1","HGNC:16920","15q26.1"
"ANKS1B","Approved symbol","ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B","HGNC:24600","12q23.1"
"NELFA","Approved symbol","NELFA","negative elongation factor complex member A","HGNC:12768","4p16.3"
"SLC24A3","Approved symbol","SLC24A3","solute carrier family 24 member 3","HGNC:10977","20p11.23"
"SGCZ","Approved symbol","SGCZ","sarcoglycan zeta","HGNC:14075","8p22"
"EFCAB10","Approved symbol","EFCAB10","EF-hand calcium binding domain 10","HGNC:34531","7q22.3"
"C5orf47","Approved symbol","C5orf47","chromosome 5 open reading frame 47","HGNC:27026","5q35.2"
"KRT76","Approved symbol","KRT76","keratin 76","HGNC:24430","12q13.13"
"FLRT2","Approved symbol","FLRT2","fibronectin leucine rich transmembrane protein 2","HGNC:3761","14q31.3"
"INTS5","Approved symbol","INTS5","integrator complex subunit 5","HGNC:29352","11q12.3"
"RPS27L","Approved symbol","RPS27L","ribosomal protein S27 like","HGNC:18476","15q22.2"
"MANEAL","Approved symbol","MANEAL","mannosidase endo-alpha like","HGNC:26452","1p34.3"
"ADSS1","Approved symbol","ADSS1","adenylosuccinate synthase 1","HGNC:20093","14q32.33"
"ANO9","Approved symbol","ANO9","anoctamin 9","HGNC:20679","11p15.5"
"FAF1","Approved symbol","FAF1","Fas associated factor 1","HGNC:3578","1p32.3"
"MYADML2","Approved symbol","MYADML2","myeloid associated differentiation marker like 2","HGNC:34548","17q25.3"
"FAM43A","Approved symbol","FAM43A","family with sequence similarity 43 member A","HGNC:26888","3q29"
"NSMCE3","Approved symbol","NSMCE3","NSE3 homolog, SMC5-SMC6 complex component","HGNC:7677","15q13.1"
"HSF1","Approved symbol","HSF1","heat shock transcription factor 1","HGNC:5224","8q24.3"
"C6orf120","Approved symbol","C6orf120","chromosome 6 open reading frame 120","HGNC:21247","6q27"
"PURA","Approved symbol","PURA","purine rich element binding protein A","HGNC:9701","5q31.3"
"H2BC13","Approved symbol","H2BC13","H2B clustered histone 13","HGNC:4748","6p22.1"
"INPP5J","Approved symbol","INPP5J","inositol polyphosphate-5-phosphatase J","HGNC:8956","22q12.2"
"NPY2R","Approved symbol","NPY2R","neuropeptide Y receptor Y2","HGNC:7957","4q32.1"
"MIXL1","Approved symbol","MIXL1","Mix paired-like homeobox","HGNC:13363","1q42.12"
"MFSD6L","Approved symbol","MFSD6L","major facilitator superfamily domain containing 6 like","HGNC:26656","17p13.1"
"LRRC37B","Approved symbol","LRRC37B","leucine rich repeat containing 37B","HGNC:29070","17q11.2"
"DDX51","Approved symbol","DDX51","DEAD-box helicase 51","HGNC:20082","12q24.33"
"NOMO2","Approved symbol","NOMO2","NODAL modulator 2","HGNC:22652","16p12.3"
"AQP12B","Approved symbol","AQP12B","aquaporin 12B","HGNC:6096","2q37.3"
"ZNF479","Approved symbol","ZNF479","zinc finger protein 479","HGNC:23258","7p11.2"
"SIGIRR","Approved symbol","SIGIRR","single Ig and TIR domain containing","HGNC:30575","11p15.5"
"NRBP2","Approved symbol","NRBP2","nuclear receptor binding protein 2","HGNC:19339","8q24.3"
"PRSS57","Approved symbol","PRSS57","serine protease 57","HGNC:31397","19p13.3"
"IFITM2","Approved symbol","IFITM2","interferon induced transmembrane protein 2","HGNC:5413","11p15.5"
"TNFAIP2","Approved symbol","TNFAIP2","TNF alpha induced protein 2","HGNC:11895","14q32.32"
"ZNF445","Approved symbol","ZNF445","zinc finger protein 445","HGNC:21018","3p21.31"
"PGBD2","Approved symbol","PGBD2","piggyBac transposable element derived 2","HGNC:19399","1q44"
"TCEAL9","Approved symbol","TCEAL9","transcription elongation factor A like 9","HGNC:30084","Xq22.2"
"MC2R","Approved symbol","MC2R","melanocortin 2 receptor","HGNC:6930","18p11.21"
"RAB11B","Approved symbol","RAB11B","RAB11B, member RAS oncogene family","HGNC:9761","19p13.2"
"RAB11B","Alias symbol","RAB43","RAB43, member RAS oncogene family","HGNC:19983","3q21.3"
"PRMT3","Approved symbol","PRMT3","protein arginine methyltransferase 3","HGNC:30163","11p15.1"
"GP1BA","Approved symbol","GP1BA","glycoprotein Ib platelet subunit alpha","HGNC:4439","17p13.2"
"PRPF39","Approved symbol","PRPF39","pre-mRNA processing factor 39","HGNC:20314","14q21.2"
"MAGEA11","Approved symbol","MAGEA11","MAGE family member A11","HGNC:6798","Xq28"
"PPIL6","Approved symbol","PPIL6","peptidylprolyl isomerase like 6","HGNC:21557","6q21"
"ZNF74","Approved symbol","ZNF74","zinc finger protein 74","HGNC:13144","22q11.21"
"KIAA0825","Approved symbol","KIAA0825","KIAA0825","HGNC:28532","5q15"
"UBALD2","Approved symbol","UBALD2","UBA like domain containing 2","HGNC:28438","17q25.1"
"CIMIP4","Approved symbol","CIMIP4","ciliary microtubule inner protein 4","HGNC:28568","22q12.3"
"CDNF","Approved symbol","CDNF","cerebral dopamine neurotrophic factor","HGNC:24913","10p13"
"NOTUM","Approved symbol","NOTUM","notum, palmitoleoyl-protein carboxylesterase","HGNC:27106","17q25.3"
"KLHL33","Approved symbol","KLHL33","kelch like family member 33","HGNC:31952","14q11.2"
"RBM11","Approved symbol","RBM11","RNA binding motif protein 11","HGNC:9897","21q11.2"
"GALNT17","Approved symbol","GALNT17","polypeptide N-acetylgalactosaminyltransferase 17","HGNC:16347","7q11.22"
"GALNT17","Alias symbol","GALNTL6","polypeptide N-acetylgalactosaminyltransferase like 6","HGNC:33844","4q34.1"
"ZBTB37","Approved symbol","ZBTB37","zinc finger and BTB domain containing 37","HGNC:28365","1q25.1"
"NUPR2","Approved symbol","NUPR2","nuclear protein 2, transcriptional regulator","HGNC:44164","7p11.2"
"IL3RA","Approved symbol","IL3RA","interleukin 3 receptor subunit alpha","HGNC:6012","Xp22.3 and Yp13.3"
"SPPL2C","Approved symbol","SPPL2C","signal peptide peptidase like 2C","HGNC:28902","17q21.31"
"CCDC137","Approved symbol","CCDC137","coiled-coil domain containing 137","HGNC:33451","17q25.3"
"SFTPA2","Approved symbol","SFTPA2","surfactant protein A2","HGNC:10799","10q22.3"
"RGPD2","Approved symbol","RGPD2","RANBP2 like and GRIP domain containing 2","HGNC:32415","2p11.2"
"ARL15","Approved symbol","ARL15","ARF like GTPase 15","HGNC:25945","5q11.2"
"C12orf56","Approved symbol","C12orf56","chromosome 12 open reading frame 56","HGNC:26967","12q14.2"
"SCN10A","Approved symbol","SCN10A","sodium voltage-gated channel alpha subunit 10","HGNC:10582","3p22.2"
"CDK10","Approved symbol","CDK10","cyclin dependent kinase 10","HGNC:1770","16q24.3"
"SOCS1","Approved symbol","SOCS1","suppressor of cytokine signaling 1","HGNC:19383","16p13.13"
"TCN2","Approved symbol","TCN2","transcobalamin 2","HGNC:11653","22q12.2"
"GAS2L1","Approved symbol","GAS2L1","growth arrest specific 2 like 1","HGNC:16955","22q12.2"
"ATP6V0A2","Approved symbol","ATP6V0A2","ATPase H+ transporting V0 subunit a2","HGNC:18481","12q24.31"
"PRKN","Approved symbol","PRKN","parkin RBR E3 ubiquitin protein ligase","HGNC:8607","6q26"
"TEDC1","Approved symbol","TEDC1","tubulin epsilon and delta complex 1","HGNC:20127","14q32.33"
"HS6ST3","Approved symbol","HS6ST3","heparan sulfate 6-O-sulfotransferase 3","HGNC:19134","13q32.1"
"HGS","Approved symbol","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate","HGNC:4897","17q25.3"
"TNFAIP8L1","Approved symbol","TNFAIP8L1","TNF alpha induced protein 8 like 1","HGNC:28279","19p13.3"
"OR2V1","Approved symbol","OR2V1","olfactory receptor family 2 subfamily V member 1","HGNC:8280","5q35.3"
"RAD51D","Approved symbol","RAD51D","RAD51 paralog D","HGNC:9823","17q12"
"OR7A17","Approved symbol","OR7A17","olfactory receptor family 7 subfamily A member 17","HGNC:8363","19p13.12"
"MAPK11","Approved symbol","MAPK11","mitogen-activated protein kinase 11","HGNC:6873","22q13.33"
"SP140L","Approved symbol","SP140L","SP140 nuclear body protein like","HGNC:25105","2q37.1"
"MRPL30","Approved symbol","MRPL30","mitochondrial ribosomal protein L30","HGNC:14036","2q11.2"
"TARS3","Approved symbol","TARS3","threonyl-tRNA synthetase 3","HGNC:24728","15q26.3"
"SMYD3","Approved symbol","SMYD3","SET and MYND domain containing 3","HGNC:15513","1q44"
"TMT1A","Approved symbol","TMT1A","thiol methyltransferase 1A","HGNC:24550","12q13.12"
"IFNLR1","Approved symbol","IFNLR1","interferon lambda receptor 1","HGNC:18584","1p36.11"
"SH3BGR","Approved symbol","SH3BGR","SH3 domain binding glutamate rich protein","HGNC:10822","21q22.2"
"FAM174B","Approved symbol","FAM174B","family with sequence similarity 174 member B","HGNC:34339","15q26.1"
"FAM47A","Approved symbol","FAM47A","family with sequence similarity 47 member A","HGNC:29962","Xp21.1"
"ZSWIM9","Approved symbol","ZSWIM9","zinc finger SWIM-type containing 9","HGNC:34495","19q13.33"
"KPNA7","Approved symbol","KPNA7","karyopherin subunit alpha 7","HGNC:21839","7q22.1"
"KPNA7","Alias symbol","KPNA6","karyopherin subunit alpha 6","HGNC:6399","1p35.2"
"TMEM179B","Approved symbol","TMEM179B","transmembrane protein 179B","HGNC:33744","11q12.3"
"GPRIN3","Approved symbol","GPRIN3","GPRIN family member 3","HGNC:27733","4q22.1"
"KRT6B","Approved symbol","KRT6B","keratin 6B","HGNC:6444","12q13.13"
"PARPBP","Approved symbol","PARPBP","PARP1 binding protein","HGNC:26074","12q23.2"
"STAC3","Approved symbol","STAC3","SH3 and cysteine rich domain 3","HGNC:28423","12q13.3"
"ROR1","Approved symbol","ROR1","receptor tyrosine kinase like orphan receptor 1","HGNC:10256","1p31.3"
"ROR1","Alias symbol","RORA","RAR related orphan receptor A","HGNC:10258","15q22.2"
"MUC1","Approved symbol","MUC1","mucin 1, cell surface associated","HGNC:7508","1q22"
"FAAP100","Approved symbol","FAAP100","FA core complex associated protein 100","HGNC:26171","17q25.3"
"IRF7","Approved symbol","IRF7","interferon regulatory factor 7","HGNC:6122","11p15.5"
"L3MBTL1","Approved symbol","L3MBTL1","L3MBTL histone methyl-lysine binding protein 1","HGNC:15905","20q13.12"
"BRCC3","Approved symbol","BRCC3","BRCA1/BRCA2-containing complex subunit 3","HGNC:24185","Xq28"
"BRCC3","Alias symbol","DEPDC1B","DEP domain containing 1B","HGNC:24902","5q12.1"
"SV2B","Approved symbol","SV2B","synaptic vesicle glycoprotein 2B","HGNC:16874","15q26.1"
"FAM131C","Approved symbol","FAM131C","family with sequence similarity 131 member C","HGNC:26717","1p36.13"
"LMNTD2","Approved symbol","LMNTD2","lamin tail domain containing 2","HGNC:28561","11p15.5"
"SPATA45","Approved symbol","SPATA45","spermatogenesis associated 45","HGNC:33709","1q32.3"
"PDE6G","Approved symbol","PDE6G","phosphodiesterase 6G","HGNC:8789","17q25.3"
"PRKG1","Approved symbol","PRKG1","protein kinase cGMP-dependent 1","HGNC:9414","10q11.23-q21.1"
"NR2F2","Approved symbol","NR2F2","nuclear receptor subfamily 2 group F member 2","HGNC:7976","15q26.2"
"DLK1","Approved symbol","DLK1","delta like non-canonical Notch ligand 1","HGNC:2907","14q32.2"
"TLCD2","Approved symbol","TLCD2","TLC domain containing 2","HGNC:33522","17p13.3"
"LSAMP","Approved symbol","LSAMP","limbic system associated membrane protein","HGNC:6705","3q13.31"
"AHNAK2","Approved symbol","AHNAK2","AHNAK nucleoprotein 2","HGNC:20125","14q32.33"
"OLFML2A","Approved symbol","OLFML2A","olfactomedin like 2A","HGNC:27270","9q33.3"
"SP1","Approved symbol","SP1","Sp1 transcription factor","HGNC:11205","12q13.13"
"MRPL40","Approved symbol","MRPL40","mitochondrial ribosomal protein L40","HGNC:14491","22q11.21"
"DBX2","Approved symbol","DBX2","developing brain homeobox 2","HGNC:33186","12q12"
"INKA1","Approved symbol","INKA1","inka box actin regulator 1","HGNC:32480","3p21.31"
"PDIA2","Approved symbol","PDIA2","protein disulfide isomerase family A member 2","HGNC:14180","16p13.3"
"PCGF3","Approved symbol","PCGF3","polycomb group ring finger 3","HGNC:10066","4p16.3"
"LMLN","Approved symbol","LMLN","leishmanolysin like peptidase","HGNC:15991","3q29"
"P4HB","Approved symbol","P4HB","prolyl 4-hydroxylase subunit beta","HGNC:8548","17q25.3"
"PSMD13","Approved symbol","PSMD13","proteasome 26S subunit, non-ATPase 13","HGNC:9558","11p15.5"
"PBX1","Approved symbol","PBX1","PBX homeobox 1","HGNC:8632","1q23.3"
"NDUFA4L2","Approved symbol","NDUFA4L2","NDUFA4 mitochondrial complex associated like 2","HGNC:29836","12q13.3"
"SHC4","Approved symbol","SHC4","SHC adaptor protein 4","HGNC:16743","15q21.1"
"KRT79","Approved symbol","KRT79","keratin 79","HGNC:28930","12q13.13"
"ZFP36L1","Approved symbol","ZFP36L1","ZFP36 ring finger protein like 1","HGNC:1107","14q24.1"
"UBE2L3","Approved symbol","UBE2L3","ubiquitin conjugating enzyme E2 L3","HGNC:12488","22q11.21"
"NTF3","Approved symbol","NTF3","neurotrophin 3","HGNC:8023","12p13.31"
"BRWD1","Approved symbol","BRWD1","bromodomain and WD repeat domain containing 1","HGNC:12760","21q22.2"
"SMIM23","Approved symbol","SMIM23","small integral membrane protein 23","HGNC:34440","5q35.1"
"PMEL","Approved symbol","PMEL","premelanosome protein","HGNC:10880","12q13.2"
"SYN3","Approved symbol","SYN3","synapsin III","HGNC:11496","22q12.3"
"POU3F1","Approved symbol","POU3F1","POU class 3 homeobox 1","HGNC:9214","1p34.3"
